"cardnum_amount_month_diff_avg_1","cardnum_amount_month_diff_sum_1","cardnum_amount_avg_1","cardnum_amount_avg_3","cardnum_amount_month_diff_sum_3","merchantnum_amount_month_diff_max_1","cardnum_amount_week_diff_sum_3","cardnum_amount_week_diff_sum_1","merchantnum_amount_sum_1","cardnum_amount_sum_1","cardnum_amount_max_1","merchantnum_amount_avg_1","merchantnum_amount_week_diff_avg_1","cardnum_amount_week_diff_sum_7","cardnum_amount_avg_7","cardnum_amount_sum_3","merchantnum_amount_max_3","cardnum_amount_month_diff_avg_7","merchantnum_amount_month_diff_sum_1","cardnum_amount_month_diff_sum_15","cardnum_amount_week_diff_sum_15","merchantnum_amount_month_diff_avg_3","cardnum_amount_week_diff_max_3","cardnum_amount_max_3","cardnum_amount_month_diff_avg_15","Fraud"
-420.00416641878,-840.008332837561,3.645,3.6575,-1679.96666567512,-409.34916641878,-1520.95850485416,-755.500297172794,48.43,7.29,3.67,5.38111111111111,-376.014037475286,-2284.80541147695,6.26333333333333,14.63,30.3,-428.508814459801,-3764.41249776902,-4830.97627175152,-4561.83930013319,-417.216825993248,-377.725148586397,3.67,-402.581355979294,0
-323.581022186202,-323.581022186202,62.5,62.5,-323.581022186202,-323.581022186202,-318.895148586397,-318.895148586397,62.5,62.5,62.5,62.5,-318.895148586397,-318.895148586397,62.5,62.5,62.5,-323.581022186202,-323.581022186202,-684.730188604982,-637.790297172794,-323.581022186202,-318.895148586397,62.5,-342.365094302491,0
-78.869782672112,-78.869782672112,287.5,287.5,-78.869782672112,-78.869782672112,-132.466391656703,-132.466391656703,287.5,287.5,287.5,287.5,-132.466391656703,-132.466391656703,287.5,287.5,287.5,-78.869782672112,-78.869782672112,-492.328949090892,-497.705539408309,-78.869782672112,-132.466391656703,287.5,-246.164474545446,0
-60.3386363636363,-120.677272727273,323.875,323.875,-120.677272727273,86.7863636363637,-139.046906622789,-139.046906622789,471,647.75,471,471,77.6015466886055,1411.42562032797,686.35,647.75,471,302.136363636364,86.7863636363637,1213.83818181818,1088.43485997612,86.7863636363637,77.6015466886055,471,202.306363636364,0
237.398977813798,237.398977813798,623.48,289.946666666667,-576.806133117212,237.398977813798,-717.76931479363,203.513608343297,623.48,623.48,623.48,623.48,203.513608343297,-843.563128039208,318.748,1739.68,623.48,-67.3330221862019,237.398977813798,1901.0097824223,1812.6422287118,-118.171022186202,203.513608343297,623.48,146.231521724793,0
145.35083358122,145.35083358122,569,438.666666666667,93.4237919943831,145.35083358122,171.743251185394,175.601546688606,569,569,569,569,175.601546688606,2099.34414734471,907.5,1316,569,510.612324080847,145.35083358122,2042.44929632339,2099.34414734471,145.35083358122,280.570852248394,656,510.612324080847,0
89.7289778137981,89.7289778137981,475.81,475.81,89.7289778137981,89.7289778137981,82.4115466886055,82.4115466886055,475.81,475.81,475.81,475.81,82.4115466886055,82.4115466886055,475.81,475.81,475.81,89.7289778137981,89.7289778137981,226.374090816091,201.018743499604,89.7289778137981,82.4115466886055,475.81,32.3391558308702,0
-390.547417919932,-390.547417919932,47.95,47.95,-390.547417919932,-390.547417919932,-327.479147751606,-327.479147751606,47.95,47.95,47.95,47.95,-327.479147751606,-327.479147751606,47.95,47.95,47.95,-390.547417919932,-390.547417919932,-390.547417919932,-327.479147751606,-390.547417919932,-327.479147751606,47.95,-390.547417919932,0
-218.249389202589,-436.498778405178,184.565,542.036,809.627734581835,-137.844389202589,727.780829196544,-403.668207681366,264.97,369.13,264.97,264.97,-121.429103840683,727.780829196544,542.036,2710.18,264.97,161.925546916367,-137.844389202589,809.627734581835,727.780829196544,-137.844389202589,747.799678959303,1151,161.925546916367,0
-339.250893783223,-3053.25804404901,27.1188888888889,24.1561538461538,-4490.23380463447,-341.529782672112,-4706.27537117183,-3134.79232976445,251.6,244.07,214.96,4.65925925925926,-370.769888492347,-16127.6510729652,48.1934042553191,314.03,35.1,-345.422617819628,-19532.3682642941,-16785.4544863588,-16581.385106091,-364.222177907223,-160.469147751606,214.96,-275.171385022275,0
-344.736821230679,-344.736821230679,15.3,15.3,-344.736821230679,-344.736821230679,-360.129147751606,-360.129147751606,15.3,15.3,15.3,15.3,-360.129147751606,-360.129147751606,15.3,15.3,15.3,-344.736821230679,-344.736821230679,-344.736821230679,-360.129147751606,-344.736821230679,-360.129147751606,15.3,-344.736821230679,0
-359.781022186202,-359.781022186202,26.3,26.3,-359.781022186202,-359.781022186202,-393.666391656703,-393.666391656703,26.3,26.3,26.3,26.3,-393.666391656703,-393.666391656703,26.3,26.3,26.3,-359.781022186202,-359.781022186202,4265.37301244583,3959.80356536305,-359.781022186202,-393.666391656703,26.3,473.930334716204,0
-429.757417919932,-429.757417919932,8.74,8.74,-429.757417919932,-419.167417919932,-394.460321040697,-394.460321040697,55.4,8.74,8.74,6.925,-396.275321040697,-611.289745922077,193.836666666667,8.74,59.01,-227.188619342022,-3452.57934335946,-855.649798172433,-790.034894508474,-448.052875807578,-394.460321040697,8.74,-213.912449543108,0
0.966479206581766,0.966479206581766,400.43,400.43,0.966479206581766,0.966479206581766,-19.5363916567026,-19.5363916567026,400.43,400.43,400.43,400.43,-19.5363916567026,321.957699405056,511.226666666667,400.43,400.43,123.800505624671,0.966479206581766,1261.376405943,1121.65599346814,0.966479206581766,-19.5363916567026,400.43,157.672050742875,0
-81.773940146367,-81.773940146367,294.96,163.206666666667,-659.275984518771,-81.773940146367,-698.175790667791,-86.4351485863968,294.96,294.96,294.96,294.96,-86.4351485863968,-911.674243979185,167.38,489.62,306.49,-216.364251676243,-81.773940146367,-2372.51722856699,-2578.20602434332,-115.228661506257,-86.4351485863968,294.96,-169.465516326214,0
-358.833520793418,-717.667041586836,40.63,40.63,-717.667041586836,3.28647920658176,-739.461520703689,-739.461520703689,971.62,81.26,44.28,107.957777777778,-302.402982574067,-1389.44216278508,59.42,81.26,402.75,-339.945320184362,-2623.55168714076,-453.018152372173,-601.985243271282,-291.505743015641,-366.080760351844,44.28,-56.6272690465217,0
420.266059853633,420.266059853633,797,700.86,878.547727016072,1844.70605985363,964.3605550756,421.570852248394,4752.55,797,797,1188.1375,812.708352248394,5237.68404286372,878.735454545455,2102.58,2221.44,459.351308696893,3245.61423941453,4432.67772999071,4718.57431447867,811.403559853633,893.604851413603,1275,295.511848666047,0
-66.6491664187804,-66.6491664187804,357,357,-66.6491664187804,-66.6491664187804,-36.3984533113945,-36.3984533113945,357,357,357,357,-36.3984533113945,-36.3984533113945,357,357,357,-66.6491664187804,-66.6491664187804,-66.6491664187804,-36.3984533113945,-66.6491664187804,-36.3984533113945,357,-66.6491664187804,0
-370.101022186202,-370.101022186202,15.98,15.98,-370.101022186202,-370.101022186202,-387.220321040697,-387.220321040697,15.98,15.98,15.98,15.98,-387.220321040697,-1449.88174984784,111.966,15.98,15.98,-265.355894480802,-370.101022186202,-952.963412550378,-1080.72689843423,-370.101022186202,-387.220321040697,15.98,-158.827235425063,0
942.35083358122,942.35083358122,1366,1366,942.35083358122,942.35083358122,984.604851413603,984.604851413603,1366,1366,1366,1366,984.604851413603,984.604851413603,1366,1366,1366,942.35083358122,942.35083358122,210.482500743659,308.278942475362,942.35083358122,984.604851413603,1366,70.1608335812196,0
-223.29916641878,-223.29916641878,200.35,200.35,-223.29916641878,1.6008335812196,-181.045148586397,-181.045148586397,778.68,200.35,200.35,259.56,-121.835148586397,-865.052776867899,233.928,200.35,425.25,-189.72116641878,-492.267499256341,-948.605832093902,-865.052776867899,-164.08916641878,-181.045148586397,200.35,-189.72116641878,0
-329.503636363636,-329.503636363636,54.71,54.71,-329.503636363636,-329.503636363636,-355.650760351844,-355.650760351844,54.71,54.71,54.71,54.71,-355.650760351844,-355.650760351844,54.71,54.71,54.71,-329.503636363636,-329.503636363636,-329.503636363636,-355.650760351844,-329.503636363636,-355.650760351844,54.71,-329.503636363636,0
-398.808713526913,-44267.7672014873,4.00567567567568,10.3795614035087,-44737.5703690951,-363.714389202589,-42947.7184386761,-42445.6705263157,1183.33,444.63,8.62,4.82991836734693,-381.569185473336,-43347.2987597168,10.3207826086956,1183.27,39.1,-392.493606593893,-97506.1953546343,-45136.7647582977,-43347.2987597168,-397.747551257925,311.433608343297,731.4,-392.493606593893,0
-382.368188593156,-382.368188593156,39.98,39.98,-382.368188593156,-382.368188593156,-363.220321040697,-363.220321040697,39.98,39.98,39.98,39.98,-363.220321040697,-363.220321040697,39.98,39.98,39.98,-382.368188593156,-382.368188593156,-382.368188593156,-363.220321040697,-382.368188593156,-363.220321040697,39.98,-382.368188593156,0
303.475504329004,303.475504329004,668.45,3540.48333333333,9513.37178151052,303.475504329004,9419.33333070991,258.089239648156,668.45,668.45,668.45,668.45,258.089239648156,9465.93422686923,2763.6125,10621.45,668.45,2392.40946034104,303.475504329004,12889.1699610714,12766.1360191879,303.475504329004,9566.6048514136,9948,2148.1949935119,0
-361.281022186202,-361.281022186202,24.8,24.8,-361.281022186202,-361.281022186202,-378.400321040697,-378.400321040697,47.2,24.8,24.8,23.6,-379.600321040697,-378.400321040697,24.8,24.8,24.8,-361.281022186202,-724.962044372404,-361.281022186202,-378.400321040697,-362.481022186202,-378.400321040697,24.8,-361.281022186202,0
1974.94021732789,3949.88043465578,2341.31,2341.31,3949.88043465578,2132.63021732789,3876.21935791861,3876.21935791861,4682.62,4682.62,2499,2341.31,1938.1096789593,5376.86510549153,1737.765,4682.62,2499,1339.36870703567,3949.88043465578,5101.78566172391,5169.39595773992,1287.83688399455,2095.7996789593,2499,1020.35713234478,0
-178.213636363636,-178.213636363636,206,175.575,-417.277272727273,-178.213636363636,-445.448774352092,-197.200321040697,206,206,206,206,-197.200321040697,-445.448774352092,175.575,351.15,206,-208.638636363636,-178.213636363636,-772.201319346495,-698.505545167407,-178.213636363636,-197.200321040697,206,-128.700219891082,0
173.580217327888,173.580217327888,539.95,539.95,173.580217327888,173.580217327888,136.749678959303,136.749678959303,539.95,539.95,539.95,539.95,136.749678959303,136.749678959303,539.95,539.95,539.95,173.580217327888,173.580217327888,1140.67525499532,1082.06420933221,173.580217327888,136.749678959303,539.95,380.22508499844,0
-174.111022186202,-174.111022186202,211.97,211.97,-174.111022186202,-174.111022186202,-191.230321040697,-191.230321040697,211.97,211.97,211.97,211.97,-191.230321040697,-191.230321040697,211.97,211.97,211.97,-174.111022186202,-174.111022186202,-174.111022186202,-191.230321040697,-174.111022186202,-191.230321040697,211.97,-174.111022186202,0
-64.283940146367,-64.283940146367,312.45,140.08,-1183.26970073184,-64.283940146367,-1353.84899375293,-107.516391656703,312.45,312.45,312.45,312.45,-107.516391656703,-404.956393096828,348.31875,700.4,312.45,-28.415190146367,-64.283940146367,1389.05341262142,1304.35224867206,-64.283940146367,-107.516391656703,312.45,66.1454006010198,0
108.005504329004,108.005504329004,472.98,472.98,108.005504329004,108.005504329004,86.5808961593173,86.5808961593173,472.98,472.98,472.98,472.98,86.5808961593173,86.5808961593173,472.98,472.98,472.98,108.005504329004,108.005504329004,764.772017316017,628.705079621235,-0.674495670995668,86.5808961593173,472.98,191.193004329004,0
-380.348188593156,-380.348188593156,42,33.99,-776.716377186312,-380.348188593156,-762.347152008547,-377.966391656703,42,42,42,42,-377.966391656703,-762.347152008547,33.99,67.98,42,-388.358188593156,-380.348188593156,-776.716377186312,-762.347152008547,-380.348188593156,-377.966391656703,42,-388.358188593156,0
-367.523110541841,-735.046221083683,89.495,85.9966666666667,-1078.39440967684,-254.118110541841,-903.229055855056,-571.868295503212,517.58,178.99,113.99,129.395,-246.034147751606,-903.229055855056,85.9966666666667,257.99,202.9,-359.464803225613,-1310.49244216737,-1743.23329455042,-1562.10730744735,-323.858153903683,-261.439147751606,113.99,-348.646658910085,0
-376.952022186202,-3769.52022186202,9.129,9.129,-3769.52022186202,-325.031022186202,-3722.66148586397,-3722.66148586397,937.82,91.29,31.14,6.01166666666667,-375.38348191973,-5053.68373796968,27.0592857142857,91.29,61.05,-374.167239774063,-59290.8194610475,-9645.19982115098,-9317.89500949269,-380.217616389099,-350.255148586397,31.14,-357.229623005592,0
-79.9391664187804,-79.9391664187804,343.71,343.71,-79.9391664187804,-79.9391664187804,-76.2563916567026,-76.2563916567026,343.71,343.71,343.71,343.71,-76.2563916567026,-76.2563916567026,343.71,343.71,343.71,-79.9391664187804,-79.9391664187804,-79.9391664187804,-76.2563916567026,-79.9391664187804,-76.2563916567026,343.71,-79.9391664187804,0
-313.813940146367,-313.813940146367,62.92,118.58,-516.307880292734,-313.813940146367,-559.599864192527,-323.479103840683,62.92,62.92,62.92,62.92,-323.479103840683,-559.599864192527,118.58,237.16,62.92,-258.153940146367,-313.813940146367,-1126.78576058547,-1246.93701620107,-313.813940146367,-236.120760351844,174.24,-281.696440146367,0
1282.74021732789,1282.74021732789,1649.11,1649.11,1282.74021732789,1282.74021732789,1245.9096789593,1245.9096789593,1649.11,1649.11,1649.11,1649.11,1245.9096789593,1245.9096789593,1649.11,1649.11,1649.11,1282.74021732789,1282.74021732789,1617.1746108148,1673.39542653222,1282.74021732789,1245.9096789593,1649.11,539.058203604933,0
-23.6491664187804,-23.6491664187804,400,400,-23.6491664187804,-23.6491664187804,24.570852248394,24.570852248394,500,400,400,250,-125.429147751606,2159.7305550756,1099.31666666667,400,400,706.944317762829,-347.298332837561,1457.35477579887,1366.81742716604,-173.64916641878,24.570852248394,400,132.486797799897,0
-274.78916641878,-274.78916641878,148.86,148.86,-274.78916641878,-274.78916641878,-226.569147751606,-226.569147751606,148.86,148.86,148.86,148.86,-226.569147751606,-226.569147751606,148.86,148.86,148.86,-274.78916641878,-274.78916641878,-274.78916641878,-226.569147751606,-274.78916641878,-226.569147751606,148.86,-274.78916641878,0
-36.0810221862019,-36.0810221862019,350,350,-36.0810221862019,-36.0810221862019,-43.3984533113945,-43.3984533113945,350,350,350,350,-43.3984533113945,-397.227601063,185.8,350,350,-218.414605389679,-36.0810221862019,-510.963054466689,-620.078885225789,-36.0810221862019,-43.3984533113945,350,-85.1605090777816,0
-137.733940146367,-137.733940146367,239,239,-137.733940146367,-137.733940146367,-180.966391656703,-180.966391656703,239,239,239,239,-180.966391656703,-446.285539408309,174.555,239,239,-202.178940146367,-137.733940146367,-1973.02921981161,-1971.66867987962,-157.733940146367,-180.966391656703,239,-328.838203301936,0
-395.843520793418,-1583.37408317367,3.62,6.02333333333333,-2367.34286157885,-395.843520793418,-2272.24671253552,-1531.11641536273,3.62,14.48,3.62,3.62,-382.779103840683,-4664.20124743982,7.02333333333333,36.14,3.62,-379.042835836191,-395.843520793418,-5636.61337805062,-5835.02103727282,-395.843520793418,-370.565148586397,10.83,-375.774225203375,0
757.502582080068,757.502582080068,1196,610.38,396.181559893866,757.502582080068,440.962442847923,802.601546688606,1196,1196,1196,1196,802.601546688606,68.4660511912202,422.743333333333,1220.76,1196,19.8126411767432,757.502582080068,-1068.82896689602,-1117.76946223217,757.502582080068,802.601546688606,1196,-133.603620862002,0
-351.274495670996,-351.274495670996,13.7,90.26,-1098.85798268398,-351.274495670996,-1179.55246010845,-367.695148586397,13.7,13.7,13.7,13.7,-367.695148586397,-3047.92517482142,118.402727272727,361.04,30.74,-246.571768398268,-351.274495670996,-4534.22092207792,-5081.3036815274,-341.514495670996,-222.399103840683,164,-251.901162337662,0
800.186059853633,800.186059853633,1176.92,606.3,459.132119707266,800.186059853633,399.038918607459,766.559239648156,1176.92,1176.92,1176.92,1176.92,766.559239648156,399.038918607459,606.3,1212.6,1176.92,229.566059853633,800.186059853633,682.236999329763,645.964648757982,800.186059853633,766.559239648156,1176.92,113.70616655496,0
-67.5368212306795,-67.5368212306795,292.5,292.5,-67.5368212306795,-67.5368212306795,-88.8951485863968,-88.8951485863968,292.5,292.5,292.5,292.5,-88.8951485863968,98.9157036619972,427.87,292.5,292.5,48.1198289879511,-67.5368212306795,96.2396579759023,98.9157036619972,-67.5368212306795,-88.8951485863968,292.5,48.1198289879511,0
-306.116022186202,-612.232044372404,79.965,143.3,-765.911210791184,-316.151022186202,-772.216669290086,-660.791520703689,69.93,159.93,90,69.93,-340.430760351844,-1500.61584426019,160.233333333333,429.9,437.92,-222.25342646792,-316.151022186202,-2353.33968949597,-2641.15404349367,-213.784569799467,-111.425148586397,269.97,-235.333968949597,0
10244.9059154134,30734.7177462402,10683.4033333333,4902.19176470588,75882.8038953612,18461.5025820801,76396.7541339044,30790.3108250299,18900,32050.21,18900,18900,18480.0336083433,89289.9184767974,4462.42772727273,83337.26,18900,4023.93030935279,18461.5025820801,201793.055536963,203106.756296387,18461.5025820801,18480.0336083433,18900,5453.86636586386,0
-173.568188593156,-173.568188593156,248.78,12079.89,23315.0836228137,-173.568188593156,23336.6132873026,-171.186391656703,248.78,248.78,248.78,248.78,-171.186391656703,23336.6132873026,12079.89,24159.78,248.78,11657.5418114068,-173.568188593156,23315.0836228137,23336.6132873026,-173.568188593156,23507.7996789593,23911,11657.5418114068,0
-380.51696969697,-1141.55090909091,3.69666666666667,261.35,-717.30428963549,-375.903636363636,-764.950741534309,-1115.19744325482,91.7,11.09,3.8,4.16818181818182,-371.260965933424,-3128.15606399722,159.801538461538,1568.1,126.37,-231.094533476109,-8361,-13968.0575174051,-13919.5631265136,-375.671473605573,1156.32154668861,1549.72,-340.684329692808,0
-301.914389202589,-301.914389202589,100.9,100.9,-301.914389202589,-301.914389202589,-302.300321040697,-302.300321040697,100.9,100.9,100.9,100.9,-302.300321040697,-302.300321040697,100.9,100.9,100.9,-301.914389202589,-301.914389202589,-301.914389202589,-302.300321040697,-301.914389202589,-302.300321040697,100.9,-301.914389202589,0
